Jurisdiction,Date,New Cases,7-day Average New Cases,Cumulative cases                          ,Population (2018),New Case Rate,7-Day Average New Case Rate,Cumulative Case Rate
Mifflin,10/13/20,1,5,249,46222,2.2,10.8,538.7
Mifflin,10/14/20,1,3.6,250,46222,2.2,7.7,540.9
Mifflin,10/15/20,3,3.4,253,46222,6.5,7.4,547.4
Mifflin,10/16/20,9,4.6,262,46222,19.5,9.9,566.8
Mifflin,10/17/20,12,6.3,274,46222,26,13.6,592.8
Mifflin,10/18/20,3,4.4,277,46222,6.5,9.6,599.3
Mifflin,10/19/20,2,4.4,279,46222,4.3,9.6,603.6
Mifflin,10/20/20,7,5.3,286,46222,15.1,11.4,618.8
Mifflin,10/21/20,13,7,299,46222,28.1,15.1,646.9
Mifflin,10/22/20,9,7.9,308,46222,19.5,17,666.3
Mifflin,10/23/20,7,7.6,315,46222,15.1,16.4,681.5
Mifflin,10/24/20,12,7.6,327,46222,26,16.4,707.5
Mifflin,10/25/20,4,7.7,331,46222,8.7,16.7,716.1
Mifflin,10/26/20,12,9.1,343,46222,26,19.8,742.1
Mifflin,10/27/20,13,10,356,46222,28.1,21.6,770.2
Mifflin,10/28/20,16,10.4,372,46222,34.6,22.6,804.8
Mifflin,10/29/20,19,11.9,391,46222,41.1,25.7,845.9
Mifflin,10/30/20,6,11.7,397,46222,13,25.3,858.9
Mifflin,10/31/20,25,13.6,422,46222,54.1,29.4,913
Mifflin,11/1/20,16,15.3,438,46222,34.6,33.1,947.6
Mifflin,11/2/20,20,16.4,458,46222,43.3,35.5,990.9
Mifflin,11/3/20,25,18.1,483,46222,54.1,39.3,1045
Mifflin,11/4/20,17,18.3,500,46222,36.8,39.6,1081.7
Mifflin,11/5/20,33,20.3,533,46222,71.4,43.9,1153.1
Mifflin,11/6/20,21,22.4,554,46222,45.4,48.5,1198.6
Mifflin,11/7/20,23,22.1,577,46222,49.8,47.9,1248.3
Mifflin,11/8/20,32,24.4,609,46222,69.2,52.9,1317.6
Mifflin,11/9/20,39,27.1,648,46222,84.4,58.7,1401.9
Mifflin,11/10/20,20,26.4,668,46222,43.3,57.2,1445.2
Mifflin,11/11/20,58,32.3,726,46222,125.5,69.8,1570.7
Mifflin,11/12/20,47,34.3,773,46222,101.7,74.2,1672.4
Mifflin,11/13/20,54,39,827,46222,116.8,84.4,1789.2
Mifflin,11/14/20,4,36.3,831,46222,8.7,78.5,1797.8
Mifflin,11/15/20,8,32.9,839,46222,17.3,71.1,1815.2
Mifflin,11/16/20,94,40.7,933,46222,203.4,88.1,2018.5
Mifflin,11/17/20,79,49.1,1012,46222,170.9,106.3,2189.4
Mifflin,11/18/20,94,54.3,1106,46222,203.4,117.4,2392.8
Mifflin,11/19/20,63,56.6,1169,46222,136.3,122.4,2529.1
Mifflin,11/20/20,79,60.1,1248,46222,170.9,130.1,2700
Mifflin,11/21/20,33,64.3,1281,46222,71.4,139.1,2771.4
Mifflin,11/22/20,45,69.6,1326,46222,97.4,150.5,2868.8
Mifflin,11/23/20,69,66,1395,46222,149.3,142.8,3018
Mifflin,11/24/20,69,64.6,1464,46222,149.3,139.7,3167.3
Mifflin,11/25/20,73,61.6,1537,46222,157.9,133.2,3325.3
Mifflin,11/26/20,102,67.1,1639,46222,220.7,145.3,3545.9
Mifflin,11/27/20,65,65.1,1704,46222,140.6,140.9,3686.6
Mifflin,11/28/20,50,67.6,1754,46222,108.2,146.2,3794.7
Mifflin,11/29/20,27,65,1781,46222,58.4,140.6,3853.1
Monroe,3/1/20,0,,0,169507,0,,0
Monroe,3/2/20,0,,0,169507,0,,0
Monroe,3/3/20,0,,0,169507,0,,0
Monroe,3/4/20,0,,0,169507,0,,0
Monroe,3/5/20,0,,0,169507,0,,0
Monroe,3/6/20,0,,0,169507,0,,0
Monroe,3/7/20,0,,0,169507,0,,0
Monroe,3/8/20,0,0,0,169507,0,0,0
Monroe,3/9/20,1,0.1,1,169507,0.6,0.1,0.6
Monroe,3/10/20,0,0.1,1,169507,0,0.1,0.6
Monroe,3/11/20,1,0.3,2,169507,0.6,0.2,1.2
Monroe,3/12/20,0,0.3,2,169507,0,0.2,1.2
Monroe,3/13/20,0,0.3,2,169507,0,0.2,1.2
Monroe,3/14/20,1,0.4,3,169507,0.6,0.3,1.8
Monroe,3/15/20,4,1,7,169507,2.4,0.6,4.1
Monroe,3/16/20,0,0.9,7,169507,0,0.5,4.1
Monroe,3/17/20,0,0.9,7,169507,0,0.5,4.1
Monroe,3/18/20,9,2,16,169507,5.3,1.2,9.4
Monroe,3/19/20,4,2.6,20,169507,2.4,1.5,11.8
Monroe,3/20/20,7,3.6,27,169507,4.1,2.1,15.9
Monroe,3/21/20,6,4.3,33,169507,3.5,2.5,19.5
Monroe,3/22/20,12,5.4,45,169507,7.1,3.2,26.5
Monroe,3/23/20,3,5.9,48,169507,1.8,3.5,28.3
Monroe,3/24/20,7,6.9,55,169507,4.1,4,32.4
Monroe,3/25/20,16,7.9,71,169507,9.4,4.6,41.9
Monroe,3/26/20,31,11.7,102,169507,18.3,6.9,60.2
Monroe,3/27/20,9,12,111,169507,5.3,7.1,65.5
Monroe,3/28/20,29,15.3,140,169507,17.1,9,82.6
Monroe,3/29/20,48,20.4,188,169507,28.3,12.1,110.9
Monroe,3/30/20,58,28.3,246,169507,34.2,16.7,145.1
Monroe,3/31/20,43,33.4,289,169507,25.4,19.7,170.5
Monroe,4/1/20,48,38,337,169507,28.3,22.4,198.8
Monroe,4/2/20,71,43.7,408,169507,41.9,25.8,240.7
Monroe,4/3/20,95,56,503,169507,56,33,296.7
Monroe,4/4/20,39,57.4,542,169507,23,33.9,319.8
Monroe,4/5/20,48,57.4,590,169507,28.3,33.9,348.1
Monroe,4/6/20,31,53.6,621,169507,18.3,31.6,366.4
Monroe,4/7/20,68,57.1,689,169507,40.1,33.7,406.5
Monroe,4/8/20,42,56.3,731,169507,24.8,33.2,431.3
Monroe,4/9/20,35,51.1,766,169507,20.6,30.2,451.9
Monroe,4/10/20,26,41.3,792,169507,15.3,24.4,467.2
Monroe,4/11/20,15,37.9,807,169507,8.8,22.3,476.1
Monroe,4/12/20,25,34.6,832,169507,14.7,20.4,490.8
Monroe,4/13/20,26,33.9,858,169507,15.3,20,506.2
Monroe,4/14/20,27,28,885,169507,15.9,16.5,522.1
Monroe,4/15/20,24,25.4,909,169507,14.2,15,536.3
Monroe,4/16/20,35,25.4,944,169507,20.6,15,556.9
Monroe,4/17/20,15,23.9,959,169507,8.8,14.1,565.8
Monroe,4/18/20,19,24.4,978,169507,11.2,14.4,577
Monroe,4/19/20,8,22,986,169507,4.7,13,581.7
Monroe,4/20/20,18,20.9,1004,169507,10.6,12.3,592.3
Monroe,4/21/20,20,19.9,1024,169507,11.8,11.7,604.1
Monroe,4/22/20,17,18.9,1041,169507,10,11.1,614.1
Monroe,4/23/20,15,16,1056,169507,8.8,9.4,623
Monroe,4/24/20,16,16.1,1072,169507,9.4,9.5,632.4
Monroe,4/25/20,8,14.6,1080,169507,4.7,8.6,637.1
Monroe,4/26/20,23,16.7,1103,169507,13.6,9.9,650.7
Monroe,4/27/20,6,15,1109,169507,3.5,8.8,654.3
Monroe,4/28/20,17,14.6,1126,169507,10,8.6,664.3
Monroe,4/29/20,16,14.4,1142,169507,9.4,8.5,673.7
Monroe,4/30/20,23,15.6,1165,169507,13.6,9.2,687.3
Monroe,5/1/20,18,15.9,1183,169507,10.6,9.4,697.9
Monroe,5/2/20,6,15.6,1189,169507,3.5,9.2,701.4
Monroe,5/3/20,2,12.6,1191,169507,1.2,7.4,702.6
Monroe,5/4/20,10,13.1,1201,169507,5.9,7.8,708.5
Monroe,5/5/20,4,11.3,1205,169507,2.4,6.7,710.9
Monroe,5/6/20,4,9.6,1209,169507,2.4,5.6,713.2
Monroe,5/7/20,5,7,1214,169507,2.9,4.1,716.2
Monroe,5/8/20,8,5.6,1222,169507,4.7,3.3,720.9
Monroe,5/9/20,13,6.6,1235,169507,7.7,3.9,728.6
Monroe,5/10/20,3,6.7,1238,169507,1.8,4,730.4
Monroe,5/11/20,3,5.7,1241,169507,1.8,3.4,732.1
Monroe,5/12/20,1,5.3,1242,169507,0.6,3.1,732.7
Monroe,5/13/20,9,6,1251,169507,5.3,3.5,738
Monroe,5/14/20,2,5.6,1253,169507,1.2,3.3,739.2
Monroe,5/15/20,6,5.3,1259,169507,3.5,3.1,742.7
Monroe,5/16/20,6,4.3,1265,169507,3.5,2.5,746.3
Monroe,5/17/20,7,4.9,1272,169507,4.1,2.9,750.4
Monroe,5/18/20,4,5,1276,169507,2.4,2.9,752.8
Monroe,5/19/20,12,6.6,1288,169507,7.1,3.9,759.9
Monroe,5/20/20,12,7,1300,169507,7.1,4.1,766.9
Monroe,5/21/20,3,7.1,1303,169507,1.8,4.2,768.7
Monroe,5/22/20,4,6.9,1307,169507,2.4,4,771.1
Monroe,5/23/20,2,6.3,1309,169507,1.2,3.7,772.2
Monroe,5/24/20,1,5.4,1310,169507,0.6,3.2,772.8
Monroe,5/25/20,0,4.9,1310,169507,0,2.9,772.8
Monroe,5/26/20,4,3.7,1314,169507,2.4,2.2,775.2
Monroe,5/27/20,1,2.1,1315,169507,0.6,1.3,775.8
Monroe,5/28/20,3,2.1,1318,169507,1.8,1.3,777.5
Monroe,5/29/20,3,2,1321,169507,1.8,1.2,779.3
Monroe,5/30/20,2,2,1323,169507,1.2,1.2,780.5
Monroe,5/31/20,0,1.9,1323,169507,0,1.1,780.5
Monroe,6/1/20,5,2.6,1328,169507,2.9,1.5,783.4
Monroe,6/2/20,2,2.3,1330,169507,1.2,1.3,784.6
Monroe,6/3/20,6,3,1336,169507,3.5,1.8,788.2
Monroe,6/4/20,2,2.9,1338,169507,1.2,1.7,789.3
Monroe,6/5/20,3,2.9,1341,169507,1.8,1.7,791.1
Monroe,6/6/20,0,2.6,1341,169507,0,1.5,791.1
Monroe,6/7/20,2,2.9,1343,169507,1.2,1.7,792.3
Monroe,6/8/20,1,2.3,1344,169507,0.6,1.3,792.9
Monroe,6/9/20,3,2.4,1347,169507,1.8,1.4,794.7
Monroe,6/10/20,1,1.7,1348,169507,0.6,1,795.2
Monroe,6/11/20,2,1.7,1350,169507,1.2,1,796.4
Monroe,6/12/20,1,1.4,1351,169507,0.6,0.8,797
Monroe,6/13/20,1,1.6,1352,169507,0.6,0.9,797.6
Monroe,6/14/20,3,1.7,1355,169507,1.8,1,799.4
Monroe,6/15/20,4,2.1,1359,169507,2.4,1.3,801.7
Monroe,6/16/20,3,2.1,1362,169507,1.8,1.3,803.5
Monroe,6/17/20,5,2.7,1367,169507,2.9,1.6,806.5
Monroe,6/18/20,3,2.9,1370,169507,1.8,1.7,808.2
Monroe,6/19/20,4,3.3,1374,169507,2.4,1.9,810.6
Monroe,6/20/20,2,3.4,1376,169507,1.2,2,811.8
Monroe,6/21/20,6,3.9,1382,169507,3.5,2.3,815.3
Monroe,6/22/20,2,3.6,1384,169507,1.2,2.1,816.5
Monroe,6/23/20,4,3.7,1388,169507,2.4,2.2,818.8
Monroe,6/24/20,5,3.7,1393,169507,2.9,2.2,821.8
Monroe,6/25/20,3,3.7,1396,169507,1.8,2.2,823.6
Monroe,6/26/20,8,4.3,1404,169507,4.7,2.5,828.3
Monroe,6/27/20,6,4.9,1410,169507,3.5,2.9,831.8
Monroe,6/28/20,1,4.1,1411,169507,0.6,2.4,832.4
Monroe,6/29/20,14,5.9,1425,169507,8.3,3.5,840.7
Monroe,6/30/20,2,5.6,1427,169507,1.2,3.3,841.9
Monroe,7/1/20,4,5.4,1431,169507,2.4,3.2,844.2
Monroe,7/2/20,1,5.1,1432,169507,0.6,3,844.8
Monroe,7/3/20,6,4.9,1438,169507,3.5,2.9,848.3
Monroe,7/4/20,1,4.1,1439,169507,0.6,2.4,848.9
Monroe,7/5/20,4,4.6,1443,169507,2.4,2.7,851.3
Monroe,7/6/20,5,3.3,1448,169507,2.9,1.9,854.2
Monroe,7/7/20,2,3.3,1450,169507,1.2,1.9,855.4
Monroe,7/8/20,7,3.7,1457,169507,4.1,2.2,859.6
Monroe,7/9/20,7,4.6,1464,169507,4.1,2.7,863.7
Monroe,7/10/20,1,3.9,1465,169507,0.6,2.3,864.3
Monroe,7/11/20,8,4.9,1473,169507,4.7,2.9,869
Monroe,7/12/20,3,4.7,1476,169507,1.8,2.8,870.8
Monroe,7/13/20,2,4.3,1478,169507,1.2,2.5,871.9
Monroe,7/14/20,4,4.6,1482,169507,2.4,2.7,874.3
Monroe,7/15/20,4,4.1,1486,169507,2.4,2.4,876.7
Monroe,7/16/20,3,3.6,1489,169507,1.8,2.1,878.4
Monroe,7/17/20,4,4,1493,169507,2.4,2.4,880.8
Monroe,7/18/20,7,3.9,1500,169507,4.1,2.3,884.9
Monroe,7/19/20,5,4.1,1505,169507,2.9,2.4,887.9
Monroe,7/20/20,16,6.1,1521,169507,9.4,3.6,897.3
Monroe,7/21/20,15,7.7,1536,169507,8.8,4.6,906.2
Monroe,7/22/20,2,7.4,1538,169507,1.2,4.4,907.3
Monroe,7/23/20,2,7.3,1540,169507,1.2,4.3,908.5
Monroe,7/24/20,10,8.1,1550,169507,5.9,4.8,914.4
Monroe,7/25/20,4,7.7,1554,169507,2.4,4.6,916.8
Monroe,7/26/20,3,7.4,1557,169507,1.8,4.4,918.5
Monroe,7/27/20,4,5.7,1561,169507,2.4,3.4,920.9
Monroe,7/28/20,9,4.9,1570,169507,5.3,2.9,926.2
Monroe,7/29/20,4,5.1,1574,169507,2.4,3,928.6
Monroe,7/30/20,6,5.7,1580,169507,3.5,3.4,932.1
Monroe,7/31/20,5,5,1585,169507,2.9,2.9,935.1
Monroe,8/1/20,6,5.3,1591,169507,3.5,3.1,938.6
Monroe,8/2/20,6,5.7,1597,169507,3.5,3.4,942.1
Monroe,8/3/20,6,6,1603,169507,3.5,3.5,945.7
Monroe,8/4/20,6,5.6,1609,169507,3.5,3.3,949.2
Monroe,8/5/20,4,5.6,1613,169507,2.4,3.3,951.6
Monroe,8/6/20,3,5.1,1616,169507,1.8,3,953.4
Monroe,8/7/20,5,5.1,1621,169507,2.9,3,956.3
Monroe,8/8/20,8,5.4,1629,169507,4.7,3.2,961
Monroe,8/9/20,6,5.4,1635,169507,3.5,3.2,964.6
Monroe,8/10/20,5,5.3,1640,169507,2.9,3.1,967.5
Monroe,8/11/20,7,5.4,1647,169507,4.1,3.2,971.6
Monroe,8/12/20,9,6.1,1656,169507,5.3,3.6,977
Monroe,8/13/20,2,6,1658,169507,1.2,3.5,978.1
Monroe,8/14/20,5,6,1663,169507,2.9,3.5,981.1
Monroe,8/15/20,3,5.3,1666,169507,1.8,3.1,982.9
Monroe,8/16/20,4,5,1670,169507,2.4,2.9,985.2
Monroe,8/17/20,1,4.4,1671,169507,0.6,2.6,985.8
Monroe,8/18/20,1,3.6,1672,169507,0.6,2.1,986.4
Monroe,8/19/20,8,3.4,1680,169507,4.7,2,991.1
Monroe,8/20/20,5,3.9,1685,169507,2.9,2.3,994.1
Monroe,8/21/20,2,3.4,1687,169507,1.2,2,995.2
Monroe,8/22/20,1,3.1,1688,169507,0.6,1.9,995.8
Monroe,8/23/20,5,3.3,1693,169507,2.9,1.9,998.8
Monroe,8/24/20,6,4,1699,169507,3.5,2.4,1002.3
Monroe,8/25/20,1,4,1700,169507,0.6,2.4,1002.9
Monroe,8/26/20,3,3.3,1703,169507,1.8,1.9,1004.7
Monroe,8/27/20,6,3.4,1709,169507,3.5,2,1008.2
Monroe,8/28/20,4,3.7,1713,169507,2.4,2.2,1010.6
Monroe,8/29/20,0,3.6,1713,169507,0,2.1,1010.6
Monroe,8/30/20,2,3.1,1715,169507,1.2,1.9,1011.8
Monroe,8/31/20,1,2.4,1716,169507,0.6,1.4,1012.3
Monroe,9/1/20,5,3,1721,169507,2.9,1.8,1015.3
Monroe,9/2/20,4,3.1,1725,169507,2.4,1.9,1017.7
Monroe,9/3/20,5,3,1730,169507,2.9,1.8,1020.6
Monroe,9/4/20,4,3,1734,169507,2.4,1.8,1023
Monroe,9/5/20,3,3.4,1737,169507,1.8,2,1024.7
Monroe,9/6/20,2,3.4,1739,169507,1.2,2,1025.9
Monroe,9/7/20,3,3.7,1742,169507,1.8,2.2,1027.7
Monroe,9/8/20,5,3.7,1747,169507,2.9,2.2,1030.6
Monroe,9/9/20,2,3.4,1749,169507,1.2,2,1031.8
Monroe,9/10/20,2,3,1751,169507,1.2,1.8,1033
Monroe,9/11/20,1,2.6,1752,169507,0.6,1.5,1033.6
Monroe,9/12/20,4,2.7,1756,169507,2.4,1.6,1035.9
Monroe,9/13/20,2,2.7,1758,169507,1.2,1.6,1037.1
Monroe,9/14/20,8,3.4,1766,169507,4.7,2,1041.8
Monroe,9/15/20,1,2.9,1767,169507,0.6,1.7,1042.4
Monroe,9/16/20,2,2.9,1769,169507,1.2,1.7,1043.6
Monroe,9/17/20,2,2.9,1771,169507,1.2,1.7,1044.8
Monroe,9/18/20,1,2.9,1772,169507,0.6,1.7,1045.4
Monroe,9/19/20,0,2.3,1772,169507,0,1.3,1045.4
Monroe,9/20/20,1,2.1,1773,169507,0.6,1.3,1046
Monroe,9/21/20,3,1.4,1776,169507,1.8,0.8,1047.7
Monroe,9/22/20,4,1.9,1780,169507,2.4,1.1,1050.1
Monroe,9/23/20,3,2,1783,169507,1.8,1.2,1051.9
Monroe,9/24/20,6,2.6,1789,169507,3.5,1.5,1055.4
Monroe,9/25/20,3,2.9,1792,169507,1.8,1.7,1057.2
Monroe,9/26/20,0,2.9,1792,169507,0,1.7,1057.2
Monroe,9/27/20,3,3.1,1795,169507,1.8,1.9,1059
Monroe,9/28/20,3,3.1,1798,169507,1.8,1.9,1060.7
Monroe,9/29/20,4,3.1,1802,169507,2.4,1.9,1063.1
Monroe,9/30/20,6,3.6,1808,169507,3.5,2.1,1066.6
Monroe,10/1/20,3,3.1,1811,169507,1.8,1.9,1068.4
Monroe,10/2/20,6,3.6,1817,169507,3.5,2.1,1071.9
Monroe,10/3/20,4,4.1,1821,169507,2.4,2.4,1074.3
Monroe,10/4/20,7,4.7,1828,169507,4.1,2.8,1078.4
Monroe,10/5/20,2,4.6,1830,169507,1.2,2.7,1079.6
Monroe,10/6/20,7,5,1837,169507,4.1,2.9,1083.7
Monroe,10/7/20,10,5.6,1847,169507,5.9,3.3,1089.6
Monroe,10/8/20,2,5.4,1849,169507,1.2,3.2,1090.8
Monroe,10/9/20,8,5.7,1857,169507,4.7,3.4,1095.5
Monroe,10/10/20,2,5.4,1859,169507,1.2,3.2,1096.7
Monroe,10/11/20,13,6.3,1872,169507,7.7,3.7,1104.4
Monroe,10/12/20,6,6.9,1878,169507,3.5,4,1107.9
Monroe,10/13/20,7,6.9,1885,169507,4.1,4,1112
Monroe,10/14/20,7,6.4,1892,169507,4.1,3.8,1116.2
Monroe,10/15/20,6,7,1898,169507,3.5,4.1,1119.7
Monroe,10/16/20,1,6,1899,169507,0.6,3.5,1120.3
Monroe,10/17/20,1,5.9,1900,169507,0.6,3.5,1120.9
Monroe,10/18/20,19,6.7,1919,169507,11.2,4,1132.1
Monroe,10/19/20,6,6.7,1925,169507,3.5,4,1135.6
Monroe,10/20/20,3,6.1,1928,169507,1.8,3.6,1137.4
Monroe,10/21/20,9,6.4,1937,169507,5.3,3.8,1142.7
Monroe,10/22/20,1,5.7,1938,169507,0.6,3.4,1143.3
Monroe,10/23/20,4,6.1,1942,169507,2.4,3.6,1145.7
Monroe,10/24/20,0,6,1942,169507,0,3.5,1145.7
Monroe,10/25/20,5,4,1947,169507,2.9,2.4,1148.6
Monroe,10/26/20,5,3.9,1952,169507,2.9,2.3,1151.6
Monroe,10/27/20,7,4.4,1959,169507,4.1,2.6,1155.7
Monroe,10/28/20,4,3.7,1963,169507,2.4,2.2,1158.1
Monroe,10/29/20,9,4.9,1972,169507,5.3,2.9,1163.4
Monroe,10/30/20,10,5.7,1982,169507,5.9,3.4,1169.3
Monroe,10/31/20,1,5.9,1983,169507,0.6,3.5,1169.9
Monroe,11/1/20,14,7.1,1997,169507,8.3,4.2,1178.1
Monroe,11/2/20,35,11.4,2032,169507,20.6,6.7,1198.8
Monroe,11/3/20,29,14.6,2061,169507,17.1,8.6,1215.9
Monroe,11/4/20,23,17.3,2084,169507,13.6,10.2,1229.4
Monroe,11/5/20,24,19.4,2108,169507,14.2,11.5,1243.6
Monroe,11/6/20,28,22,2136,169507,16.5,13,1260.1
Monroe,11/7/20,12,23.6,2148,169507,7.1,13.9,1267.2
Monroe,11/8/20,36,26.7,2184,169507,21.2,15.8,1288.4
Monroe,11/9/20,31,26.1,2215,169507,18.3,15.4,1306.7
Monroe,11/10/20,53,29.6,2268,169507,31.3,17.4,1338
Monroe,11/11/20,37,31.6,2305,169507,21.8,18.6,1359.8
Monroe,11/12/20,67,37.7,2372,169507,39.5,22.2,1399.4
Monroe,11/13/20,32,38.3,2404,169507,18.9,22.6,1418.2
Monroe,11/14/20,49,43.6,2453,169507,28.9,25.7,1447.1
Monroe,11/15/20,39,44,2492,169507,23,26,1470.1
Monroe,11/16/20,43,45.7,2535,169507,25.4,27,1495.5
Monroe,11/17/20,36,43.3,2571,169507,21.2,25.5,1516.8
Monroe,11/18/20,57,46.1,2628,169507,33.6,27.2,1550.4
Monroe,11/19/20,66,46,2694,169507,38.9,27.1,1589.3
Monroe,11/20/20,82,53.1,2776,169507,48.4,31.4,1637.7
Monroe,11/21/20,66,55.6,2842,169507,38.9,32.8,1676.6
Monroe,11/22/20,65,59.3,2907,169507,38.3,35,1715
Monroe,11/23/20,35,58.1,2942,169507,20.6,34.3,1735.6
Monroe,11/24/20,82,64.7,3024,169507,48.4,38.2,1784
Monroe,11/25/20,73,67,3097,169507,43.1,39.5,1827.1
Monroe,11/26/20,92,70.7,3189,169507,54.3,41.7,1881.3
Monroe,11/27/20,120,76.1,3309,169507,70.8,44.9,1952.1
Monroe,11/28/20,58,75,3367,169507,34.2,44.2,1986.3
Monroe,11/29/20,46,72.3,3413,169507,27.1,42.6,2013.5
Montgomery,3/1/20,0,,0,828604,0,,0
Montgomery,3/2/20,0,,0,828604,0,,0
Montgomery,3/3/20,0,,0,828604,0,,0
Montgomery,3/4/20,0,,0,828604,0,,0
Montgomery,3/5/20,0,,0,828604,0,,0
Montgomery,3/6/20,0,,0,828604,0,,0
Montgomery,3/7/20,2,,2,828604,0.2,,0.2
Montgomery,3/8/20,3,0.7,5,828604,0.4,0.1,0.6
Montgomery,3/9/20,3,1.1,8,828604,0.4,0.1,1
Montgomery,3/10/20,1,1.3,9,828604,0.1,0.2,1.1
Montgomery,3/11/20,4,1.9,13,828604,0.5,0.2,1.6
Montgomery,3/12/20,4,2.4,17,828604,0.5,0.3,2.1
Montgomery,3/13/20,4,3,21,828604,0.5,0.4,2.5
Montgomery,3/14/20,3,3.1,24,828604,0.4,0.4,2.9
Montgomery,3/15/20,8,3.9,32,828604,1,0.5,3.9
Montgomery,3/16/20,4,4,36,828604,0.5,0.5,4.3
Montgomery,3/17/20,11,5.4,47,828604,1.3,0.7,5.7
Montgomery,3/18/20,7,5.9,54,828604,0.8,0.7,6.5
Montgomery,3/19/20,15,7.4,69,828604,1.8,0.9,8.3
Montgomery,3/20/20,17,9.3,86,828604,2.1,1.1,10.4
Montgomery,3/21/20,24,12.3,110,828604,2.9,1.5,13.3
Montgomery,3/22/20,38,16.6,148,828604,4.6,2,17.9
Montgomery,3/23/20,20,18.9,168,828604,2.4,2.3,20.3
Montgomery,3/24/20,33,22,201,828604,4,2.7,24.3
Montgomery,3/25/20,119,38,320,828604,14.4,4.6,38.6
Montgomery,3/26/20,97,49.7,417,828604,11.7,6,50.3
Montgomery,3/27/20,45,53.7,462,828604,5.4,6.5,55.8
Montgomery,3/28/20,81,61.9,543,828604,9.8,7.5,65.5
Montgomery,3/29/20,47,63.1,590,828604,5.7,7.6,71.2
Montgomery,3/30/20,50,67.4,640,828604,6,8.1,77.2
Montgomery,3/31/20,96,76.4,736,828604,11.6,9.2,88.8
Montgomery,4/1/20,97,73.3,833,828604,11.7,8.8,100.5
Montgomery,4/2/20,138,79.1,971,828604,16.7,9.6,117.2
Montgomery,4/3/20,121,90,1092,828604,14.6,10.9,131.8
Montgomery,4/4/20,163,101.7,1255,828604,19.7,12.3,151.5
Montgomery,4/5/20,130,113.6,1385,828604,15.7,13.7,167.1
Montgomery,4/6/20,149,127.7,1534,828604,18,15.4,185.1
Montgomery,4/7/20,175,139,1709,828604,21.1,16.8,206.3
Montgomery,4/8/20,227,157.6,1936,828604,27.4,19,233.6
Montgomery,4/9/20,161,160.9,2097,828604,19.4,19.4,253.1
Montgomery,4/10/20,165,167.1,2262,828604,19.9,20.2,273
Montgomery,4/11/20,123,161.4,2385,828604,14.8,19.5,287.8
Montgomery,4/12/20,123,160.4,2508,828604,14.8,19.4,302.7
Montgomery,4/13/20,81,150.7,2589,828604,9.8,18.2,312.5
Montgomery,4/14/20,125,143.6,2714,828604,15.1,17.3,327.5
Montgomery,4/15/20,91,124.1,2805,828604,11,15,338.5
Montgomery,4/16/20,141,121.3,2946,828604,17,14.6,355.5
Montgomery,4/17/20,117,114.4,3063,828604,14.1,13.8,369.7
Montgomery,4/18/20,133,115.9,3196,828604,16.1,14,385.7
Montgomery,4/19/20,115,114.7,3311,828604,13.9,13.8,399.6
Montgomery,4/20/20,81,114.7,3392,828604,9.8,13.8,409.4
Montgomery,4/21/20,149,118.1,3541,828604,18,14.3,427.3
Montgomery,4/22/20,143,125.6,3684,828604,17.3,15.2,444.6
Montgomery,4/23/20,145,126.1,3829,828604,17.5,15.2,462.1
Montgomery,4/24/20,92,122.6,3921,828604,11.1,14.8,473.2
Montgomery,4/25/20,111,119.4,4032,828604,13.4,14.4,486.6
Montgomery,4/26/20,90,115.9,4122,828604,10.9,14,497.5
Montgomery,4/27/20,292,146,4414,828604,35.2,17.6,532.7
Montgomery,4/28/20,123,142.3,4537,828604,14.8,17.2,547.5
Montgomery,4/29/20,142,142.1,4679,828604,17.1,17.2,564.7
Montgomery,4/30/20,85,133.6,4764,828604,10.3,16.1,574.9
Montgomery,5/1/20,80,131.9,4844,828604,9.7,15.9,584.6
Montgomery,5/2/20,66,125.4,4910,828604,8,15.1,592.6
Montgomery,5/3/20,97,126.4,5007,828604,11.7,15.3,604.3
Montgomery,5/4/20,35,89.7,5042,828604,4.2,10.8,608.5
Montgomery,5/5/20,118,89,5160,828604,14.2,10.7,622.7
Montgomery,5/6/20,73,79.1,5233,828604,8.8,9.6,631.5
Montgomery,5/7/20,120,84.1,5353,828604,14.5,10.2,646
Montgomery,5/8/20,72,83,5425,828604,8.7,10,654.7
Montgomery,5/9/20,143,94,5568,828604,17.3,11.3,672
Montgomery,5/10/20,31,84.6,5599,828604,3.7,10.2,675.7
Montgomery,5/11/20,131,98.3,5730,828604,15.8,11.9,691.5
Montgomery,5/12/20,83,93.3,5813,828604,10,11.3,701.5
Montgomery,5/13/20,74,93.4,5887,828604,8.9,11.3,710.5
Montgomery,5/14/20,103,91,5990,828604,12.4,11,722.9
Montgomery,5/15/20,92,93.9,6082,828604,11.1,11.3,734
Montgomery,5/16/20,78,84.6,6160,828604,9.4,10.2,743.4
Montgomery,5/17/20,108,95.6,6268,828604,13,11.5,756.5
Montgomery,5/18/20,46,83.4,6314,828604,5.6,10.1,762
Montgomery,5/19/20,88,84.1,6402,828604,10.6,10.2,772.6
Montgomery,5/20/20,93,86.9,6495,828604,11.2,10.5,783.8
Montgomery,5/21/20,99,86.3,6594,828604,11.9,10.4,795.8
Montgomery,5/22/20,83,85,6677,828604,10,10.3,805.8
Montgomery,5/23/20,57,82,6734,828604,6.9,9.9,812.7
